Date,Value,Min,Max,Variation,Volume,Action,index
2026-02-16,645.00,634.00,645.00,1.57,2957,BMCI,
2026-02-16,880.00,880.00,887.00,-0.56,19,DISWAY,
2026-02-16,398.00,376.00,398.00,3.38,16453,CMGP Group,
2026-02-16,6855.00,6855.00,6855.00,0.00,21,Agma,
2026-02-16,525.00,518.00,542.50,1.94,59223,Alliances,
2026-02-16,437.70,436.00,443.00,-0.75,1407,Aradei Capital,
2026-02-16,216.00,207.00,216.00,1.89,17271,BOA,
2026-02-16,51.00,50.50,51.39,1.59,2346,Ennakl,
2026-02-16,91.50,90.51,93.22,0.55,759,Auto Hall,
2026-02-16,4250.00,4071.00,4250.00,2.91,268,Afriquia Gaz,
2026-02-16,238.00,238.00,238.00,-2.86,2,Zellidja,
2026-02-16,294.90,290.10,294.90,-0.03,4141,Cash Plus,
2026-02-16,202.90,200.50,203.45,1.45,9487,COSUMAR,
2026-02-16,560.00,560.00,560.00,-5.25,50,SALAFIN,
2026-02-16,3365.00,3067.00,3365.00,9.97,15580,CMT,
2026-02-16,4300.00,4300.00,4300.00,0.00,100,Dari Couspate,
2026-02-16,1419.00,1419.00,1419.00,1.36,1600,EQDOM,
2026-02-16,848.00,830.10,848.00,-0.24,225511,SGTM,
2026-02-16,4326.00,4326.00,4326.00,0.00,20,Auto Nejma,
2026-02-16,180.00,172.05,180.50,0.56,446,INVOLYS,
2026-02-16,1235.00,1235.00,1235.00,0.00,20,Oulmes,
2026-02-16,332.00,331.00,359.90,-2.35,1310,Lesieur Cristal,
2026-02-16,795.00,795.00,795.00,-0.63,6,Microdata,
2026-02-16,1145.00,1060.00,1145.00,3.15,463030,CDM,
2026-02-16,2650.00,2610.00,2650.00,1.92,27053,Jet Contractors,
2026-02-16,1245.00,1245.00,1245.00,0.00,1,AFMA,
2026-02-16,227.50,220.00,232.20,4.84,1481,STROC Indus,
2026-02-16,570.00,565.00,570.00,-1.72,7850,S2M,
2026-02-16,340.00,340.00,340.00,0.00,1930,Afric Indus,
2026-02-16,70.00,68.70,70.68,1.51,99748,Delta Holding,
2026-02-16,225.00,225.00,225.00,0.00,30,BALIMA,
2026-02-16,1818.00,1785.00,1823.00,1.85,3741,LafargeHolcim,
2026-02-16,2070.00,2050.00,2099.00,0.00,2222,Sonasid,
2026-02-16,1655.00,1620.00,1655.00,1.29,1020,Total Maroc,
2026-02-16,495.00,481.10,495.00,2.70,436,SNEP,
2026-02-16,2200.00,2200.00,2240.00,-3.08,109,Sanlam Maroc,
2026-02-16,1148.00,1112.00,1148.00,4.36,6900,Akdital,
2026-02-16,90.00,88.00,90.60,0.00,5813,Colorado,
2026-02-17,755.00,745.20,755.00,0.00,53621,Attijariwafa,
2026-02-17,89.98,89.98,90.60,-0.02,3851,Colorado,
2026-02-17,214.70,210.05,216.00,-0.60,30935,BOA,
2026-02-17,260.00,258.50,263.00,0.00,5355,Mutandis,
2026-02-17,1790.00,1790.00,1790.00,0.00,160,Aluminium Maroc,
2026-02-17,236.85,234.50,238.00,-0.44,18614,CFG Bank,
2026-02-17,164.00,164.00,164.00,0.00,520,Unimer,
2026-02-17,2198.00,2108.00,2198.00,0.00,9,Ste Boissons,
2026-02-17,1435.00,1435.00,1435.00,0.00,220,PROMOPHARM,
2026-02-17,407.90,400.00,408.50,-0.02,30671,CIH,
2026-02-17,4326.00,4326.00,4326.00,0.00,20,Auto Nejma,
2026-02-17,274.00,269.90,274.00,0.00,75670,BCP,
2026-02-17,69.99,68.41,70.00,-0.01,2844,Delta Holding,
2026-02-17,913.00,911.00,915.00,-1.30,10033,SODEP,
2026-02-17,2720.00,2649.00,2802.00,2.64,8058,Jet Contractors,
2026-02-17,490.00,490.00,495.00,-1.01,244,SNEP,
2026-02-17,2050.00,1995.00,2070.00,-0.97,392,Sonasid,
2026-02-17,830.00,830.00,845.00,-2.12,10109,SGTM,
2026-02-17,828.00,809.00,828.00,4.15,56,Microdata,
2026-02-17,220.00,220.00,220.00,-2.22,340,BALIMA,
2026-02-17,1245.00,1245.00,1245.00,0.00,1,AFMA,
2026-02-17,394.45,386.00,396.95,-0.89,12645,CMGP Group,
2026-02-17,50.90,50.00,51.00,-0.20,4173,Ennakl,
2026-02-17,92.99,91.10,92.99,1.63,72,Auto Hall,
2026-02-17,1800.00,1795.00,1800.00,-0.99,7802,LafargeHolcim,
2026-02-17,440.00,439.00,445.00,0.53,86,Aradei Capital,
2026-02-17,68.70,68.69,68.74,0.00,240,IBMaroc,
2026-02-17,332.00,331.00,359.90,0.00,1310,Lesieur Cristal,
2026-02-17,464.95,423.95,465.00,-1.28,163,SRM,
2026-02-17,340.00,339.90,340.00,0.00,4930,Afric Indus,
2026-02-17,6855.00,6855.00,6855.00,0.00,21,Agma,
2026-02-17,1115.00,1115.00,1140.00,-2.62,30840,CDM,
2026-02-17,3440.00,3372.00,3668.00,2.23,14235,CMT,
2026-02-17,516.00,510.00,530.00,-1.71,3912,Alliances,
2026-02-17,560.20,560.20,560.20,0.04,150,SALAFIN,
2026-02-17,885.00,885.00,885.00,0.57,10,DISWAY,
2026-02-17,1630.00,1620.00,1654.00,-1.51,2193,Total Maroc,
2026-02-17,5350.00,5350.00,5701.00,-7.36,2555,SMI,
2026-02-17,228.00,228.00,232.00,0.22,1883,STROC Indus,
2026-02-17,106.00,106.00,106.00,3.92,90,Rebab Company,
2026-02-17,324.00,324.00,327.00,-0.90,207,Disty Technolog,
2026-02-17,4200.00,4130.00,4200.00,0.24,56,LABEL VIE,
2026-02-17,1790.00,1739.00,1796.00,-0.50,33,SOTHEMA,
2026-02-17,345.00,341.00,350.10,-1.48,23377,Risma,
2026-02-17,451.00,450.10,451.00,0.00,410,M2M Group,
2026-02-17,140.00,140.00,142.70,-0.57,848,ATLANTASANAD,
2026-02-17,31.14,31.14,32.19,-0.26,3210,Cartier Saada,
2026-02-17,155.00,154.00,157.85,-0.93,36510,Res.Dar Saada,
2026-02-17,202.00,201.20,202.00,-0.44,22167,COSUMAR,
2026-02-17,182.10,180.00,184.00,1.17,1168,INVOLYS,
2026-02-17,849.00,836.00,850.00,-0.59,16386,TGCC,
2026-02-17,91.98,91.20,92.00,0.20,1440,Immr Invest,
2026-02-17,1800.00,1761.00,1800.00,0.11,61,Ciments Maroc,
2026-02-17,1235.00,1235.00,1235.00,0.00,20,Oulmes,
2026-02-17,29.99,29.50,30.60,-0.03,282848,Addoha,
2026-02-17,4300.00,4300.00,4300.00,0.00,100,Dari Couspate,
2026-02-17,1980.00,1980.00,2020.00,-1.10,17960,TAQA Morocco,
2026-02-17,4950.00,4950.00,4950.00,0.00,269,Wafa Assur,
2026-02-17,1418.00,1418.00,1418.00,-0.07,70,EQDOM,
2026-02-17,874.00,860.00,874.00,0.00,330,CTM,
2026-02-17,375.00,370.00,383.95,0.00,205,FENIE BROSSETTE,
2026-02-17,1126.00,1117.00,1140.00,-1.92,9244,Akdital,
2026-02-17,645.00,644.00,645.00,0.00,155,BMCI,
2026-02-17,290.00,288.35,292.95,-1.66,1365,Cash Plus,
2026-02-17,540.00,540.00,560.00,-5.26,4610,S2M,
2026-02-17,223.75,223.75,223.75,-5.99,51,Zellidja,
2026-02-17,4249.00,4249.00,4250.00,-0.02,21,Afriquia Gaz,
2026-02-17,2214.00,2150.00,2214.00,0.64,683,Sanlam Maroc,
2026-02-18,290.70,286.15,290.70,0.24,4599,Cash Plus,
2026-02-18,225.00,225.00,225.00,-1.32,212,STROC Indus,
2026-02-18,405.00,402.20,407.90,-0.71,30966,CIH,
2026-02-18,435.00,435.00,444.00,-1.14,2959,Aradei Capital,
2026-02-18,2188.00,2170.00,2188.00,-0.45,312,Ste Boissons,
2026-02-18,1235.00,1235.00,1235.00,0.00,20,Oulmes,
2026-02-18,237.00,237.00,237.00,5.92,7,Zellidja,
2026-02-18,325.00,321.40,326.00,0.31,116,Disty Technolog,
2026-02-18,31.20,31.11,32.00,0.19,387,Cartier Saada,
2026-02-18,830.10,830.00,835.00,0.01,6865,SGTM,
2026-02-18,389.00,385.25,390.00,-1.38,1882,CMGP Group,
2026-02-18,1752.00,1752.00,1792.00,-2.12,22,SOTHEMA,
2026-02-18,51.39,50.00,51.39,0.96,6904,Ennakl,
2026-02-18,106.00,106.00,106.00,0.00,300,Rebab Company,
2026-02-18,215.95,212.00,216.00,0.58,1368,BOA,
2026-02-18,1418.00,1418.00,1418.00,0.00,51,EQDOM,
2026-02-18,201.50,201.25,202.00,-0.25,34460,COSUMAR,
2026-02-18,5689.00,5374.00,5795.00,6.34,1558,SMI,
2026-02-18,337.00,337.00,340.00,-0.88,200,Afric Indus,
2026-02-18,560.00,560.00,569.00,3.70,940,S2M,
2026-02-18,1110.00,1090.00,1120.00,-0.45,173770,CDM,
2026-02-18,91.50,89.00,91.50,1.69,8371,Colorado,
2026-02-18,69.50,69.00,70.00,-0.70,566,Delta Holding,
2026-02-18,260.00,260.00,262.00,0.00,643,Mutandis,
2026-02-18,2730.00,2660.00,2745.00,0.37,4499,Jet Contractors,
2026-02-18,4220.00,4220.00,4249.00,-0.68,16,Afriquia Gaz,
2026-02-18,1135.00,1121.00,1138.00,0.80,1549,Akdital,
2026-02-18,332.00,331.00,359.90,0.00,1310,Lesieur Cristal,
2026-02-18,880.00,865.00,887.00,-0.56,37,DISWAY,
2026-02-18,4150.00,4150.00,4160.00,-1.19,1524,LABEL VIE,
2026-02-18,140.00,139.00,141.00,0.00,11010,ATLANTASANAD,
2026-02-18,1245.00,1245.00,1245.00,0.00,1,AFMA,
2026-02-18,1790.00,1790.00,1800.00,-0.56,2812,LafargeHolcim,
2026-02-18,4326.00,4326.00,4326.00,0.00,20,Auto Nejma,
2026-02-18,91.00,91.00,92.00,-1.07,5528,Immr Invest,
2026-02-18,521.00,507.00,533.00,0.97,17651,Alliances,
2026-02-18,164.00,164.00,164.00,0.00,520,Unimer,
2026-02-18,2239.00,2100.00,2239.00,1.13,4,Sanlam Maroc,
2026-02-18,840.00,837.00,845.00,-1.06,15938,TGCC,
2026-02-18,2099.00,2000.00,2099.00,2.39,368,Sonasid,
2026-02-18,828.00,809.00,828.00,0.00,56,Microdata,
2026-02-18,1794.00,1750.00,1794.00,0.22,190,Aluminium Maroc,
2026-02-18,1435.00,1435.00,1435.00,0.00,220,PROMOPHARM,
2026-02-18,755.30,750.00,760.00,0.04,27869,Attijariwafa,
2026-02-18,370.00,368.50,375.00,-1.33,77,FENIE BROSSETTE,
2026-02-18,853.00,853.00,870.00,-2.40,1250,CTM,
2026-02-18,4950.00,4950.00,4950.00,0.00,200,Wafa Assur,
2026-02-18,1980.00,1960.00,2000.00,0.00,1550,TAQA Morocco,
2026-02-18,1797.00,1765.00,1798.00,-0.17,4025,Ciments Maroc,
2026-02-18,235.05,235.00,237.00,-0.76,7420,CFG Bank,
2026-02-18,31.00,29.51,31.19,3.37,346466,Addoha,
2026-02-18,643.00,626.00,643.00,-0.31,4,BMCI,
2026-02-18,460.00,440.00,460.00,-1.06,133,SRM,
2026-02-18,93.00,90.55,93.00,0.01,60,Auto Hall,
2026-02-18,4300.00,4300.00,4300.00,0.00,100,Dari Couspate,
2026-02-18,340.00,340.00,349.50,-1.45,19766,Risma,
2026-02-18,6855.00,6855.00,6855.00,0.00,21,Agma,
2026-02-18,485.00,482.00,490.00,-1.02,163,SNEP,
2026-02-18,907.00,902.00,915.00,-0.66,14250,SODEP,
2026-02-18,1654.00,1630.00,1655.00,1.47,48,Total Maroc,
2026-02-18,451.00,450.10,451.00,0.00,410,M2M Group,
2026-02-18,274.00,268.55,277.00,0.00,25983,BCP,
2026-02-18,67.99,65.00,67.99,-1.03,1150,IBMaroc,
2026-02-18,560.40,560.40,560.40,0.04,90,SALAFIN,
2026-02-18,178.05,178.05,182.00,-2.22,128,INVOLYS,
2026-02-18,3340.00,3151.00,3479.00,-2.91,8442,CMT,
2026-02-18,233.00,233.00,233.00,5.91,10,BALIMA,
2026-02-18,170.45,155.50,170.45,9.97,273194,Res.Dar Saada,
2026-02-19,219.10,218.25,225.00,-2.62,432,STROC Indus,
2026-02-19,217.95,212.00,217.95,0.93,12358,BOA,
2026-02-19,848.00,847.00,870.00,-0.59,1480,CTM,
2026-02-19,240.00,240.00,240.00,1.27,2,Zellidja,
2026-02-19,1800.00,1787.00,1810.00,0.56,299,LafargeHolcim,
2026-02-19,349.00,340.00,350.00,3.56,1540,Afric Indus,
2026-02-19,460.00,440.00,460.00,0.00,133,SRM,
2026-02-19,69.50,68.56,69.98,0.00,2481,Delta Holding,
2026-02-19,287.60,286.15,290.00,-1.07,1197,Cash Plus,
2026-02-19,164.00,164.00,164.00,0.00,520,Unimer,
2026-02-19,907.40,905.00,912.00,0.04,7208,SODEP,
2026-02-19,843.70,830.20,844.00,0.44,3420,TGCC,
2026-02-19,392.00,380.25,392.00,0.77,2262,CMGP Group,
2026-02-19,66.00,66.00,66.00,-2.93,50,IBMaroc,
2026-02-19,4326.00,4326.00,4326.00,0.00,20,Auto Nejma,
2026-02-19,165.00,165.00,176.00,-3.20,54218,Res.Dar Saada,
2026-02-19,336.55,335.10,345.00,-1.01,8336,Risma,
2026-02-19,760.00,750.20,760.00,0.62,143829,Attijariwafa,
2026-02-19,1122.00,1076.00,1130.00,1.08,1440,CDM,
2026-02-19,92.48,91.50,92.49,1.63,826,Immr Invest,
2026-02-19,1790.00,1790.00,1795.00,-0.39,2031,Ciments Maroc,
2026-02-19,4300.00,4300.00,4300.00,0.00,190,Dari Couspate,
2026-02-19,485.00,485.00,485.00,0.00,70,SNEP,
2026-02-19,427.00,427.00,427.00,-5.32,400,M2M Group,
2026-02-19,1636.00,1636.00,1654.00,-1.09,31,Total Maroc,
2026-02-19,560.40,560.40,560.40,0.00,90,SALAFIN,
2026-02-19,1980.00,1973.00,1999.00,0.00,1130,TAQA Morocco,
2026-02-19,233.00,233.00,233.00,0.00,10,BALIMA,
2026-02-19,6855.00,6855.00,6855.00,0.00,21,Agma,
2026-02-19,1245.00,1245.00,1245.00,0.00,1,AFMA,
2026-02-19,1760.00,1760.00,1760.00,-1.90,740,Aluminium Maroc,
2026-02-19,828.00,809.00,828.00,0.00,56,Microdata,
2026-02-19,92.00,92.00,93.91,-1.08,189,Auto Hall,
2026-02-19,30.40,30.30,31.50,-1.94,127488,Addoha,
2026-02-19,2727.00,2630.00,2730.00,-0.11,584,Jet Contractors,
2026-02-19,513.00,513.00,533.70,-1.54,23320,Alliances,
2026-02-19,2185.00,2180.00,2230.00,-2.41,59,Sanlam Maroc,
2026-02-19,3335.00,3240.00,3341.00,-0.15,2016,CMT,
2026-02-19,640.00,640.00,643.90,-0.47,1707,BMCI,
2026-02-19,2095.00,2070.00,2128.00,-0.19,1091,Sonasid,
2026-02-19,1435.00,1435.00,1435.00,0.00,220,PROMOPHARM,
2026-02-19,405.00,395.00,407.90,0.00,27859,CIH,
2026-02-19,374.00,365.00,375.00,1.08,188,FENIE BROSSETTE,
2026-02-19,275.60,272.50,279.00,0.58,54218,BCP,
2026-02-19,238.80,238.00,242.00,1.60,18408,CFG Bank,
2026-02-19,835.00,820.10,835.00,0.59,11457,SGTM,
2026-02-19,1235.00,1235.00,1235.00,0.00,20,Oulmes,
2026-02-19,1401.00,1401.00,1401.00,-1.20,3080,EQDOM,
2026-02-19,92.00,91.50,92.99,0.55,4670,Colorado,
2026-02-19,1136.00,1128.00,1136.00,0.09,13143,Akdital,
2026-02-19,4170.00,4170.00,4171.00,-1.18,3,Afriquia Gaz,
2026-02-19,203.00,202.00,204.80,0.74,10685,COSUMAR,
2026-02-19,550.00,550.00,560.00,-1.79,2500,S2M,
2026-02-19,440.00,435.00,440.00,1.15,180,Aradei Capital,
2026-02-19,51.00,51.00,51.40,-0.76,839,Ennakl,
2026-02-19,332.00,331.00,359.90,0.00,1310,Lesieur Cristal,
2026-02-19,260.00,257.00,262.00,0.00,831,Mutandis,
2026-02-19,5550.00,5513.00,5748.00,-2.44,396,SMI,
2026-02-19,106.00,106.00,106.00,0.00,300,Rebab Company,
2026-02-19,1793.00,1793.00,1793.00,2.34,4,SOTHEMA,
2026-02-19,2149.00,2149.00,2150.00,-1.78,326,Ste Boissons,
2026-02-19,880.00,858.20,880.00,0.00,73,DISWAY,
2026-02-19,31.98,31.15,31.98,2.50,430,Cartier Saada,
2026-02-19,325.00,325.00,325.00,0.00,9,Disty Technolog,
2026-02-19,138.60,138.60,140.00,-1.00,18796,ATLANTASANAD,
2026-02-19,176.10,173.00,176.10,-1.10,320,INVOLYS,
2026-02-19,4115.00,4115.00,4159.00,-0.84,51,LABEL VIE,
2026-02-19,5065.00,5065.00,5065.00,2.32,706,Wafa Assur,
2026-02-20,1235.00,1235.00,1235.00,0.00,20,Oulmes,
2026-02-20,1793.00,1752.00,1793.00,1.88,560,Aluminium Maroc,
2026-02-20,164.00,164.00,164.00,0.00,520,Unimer,
2026-02-20,322.00,320.00,327.00,-0.92,638,Disty Technolog,
2026-02-20,65.50,65.10,65.50,-0.76,240,IBMaroc,
2026-02-20,6855.00,6855.00,6855.00,0.00,21,Agma,
2026-02-20,405.00,400.00,407.85,0.00,38073,CIH,
2026-02-20,94.99,91.50,94.99,3.25,3113,Auto Hall,
2026-02-20,468.95,468.95,468.95,9.82,120,M2M Group,
2026-02-20,560.40,560.40,560.40,0.00,90,SALAFIN,
2026-02-20,1630.00,1630.00,1669.00,-0.37,1427,Total Maroc,
2026-02-20,760.00,750.30,760.00,0.00,97472,Attijariwafa,
2026-02-20,4000.00,4000.00,4140.00,-2.79,3010,LABEL VIE,
2026-02-20,170.00,170.00,175.20,-3.46,1379,INVOLYS,
2026-02-20,145.00,138.00,145.00,4.62,17520,ATLANTASANAD,
2026-02-20,31.23,31.15,31.98,-2.35,370,Cartier Saada,
2026-02-20,1792.00,1750.00,1792.00,-0.06,39,SOTHEMA,
2026-02-20,106.00,106.00,106.00,0.00,300,Rebab Company,
2026-02-20,1120.00,1120.00,1130.00,-0.18,35460,CDM,
2026-02-20,5824.00,5680.00,5880.00,4.94,634,SMI,
2026-02-20,337.00,333.10,365.00,1.51,2440,Lesieur Cristal,
2026-02-20,51.00,50.01,51.40,0.00,787,Ennakl,
2026-02-20,440.00,440.00,440.00,0.00,43,Aradei Capital,
2026-02-20,545.40,545.40,550.00,-0.84,220,S2M,
2026-02-20,202.00,201.50,204.00,-0.49,38199,COSUMAR,
2026-02-20,1151.00,1131.00,1151.00,1.32,34368,Akdital,
2026-02-20,348.00,345.00,348.90,-0.29,130,Afric Indus,
2026-02-20,850.20,848.00,870.00,0.26,1110,CTM,
2026-02-20,839.00,830.00,839.00,-0.56,21263,TGCC,
2026-02-20,161.25,161.25,166.00,-2.27,80965,Res.Dar Saada,
2026-02-20,478.95,459.00,479.00,4.12,149,SRM,
2026-02-20,92.48,92.47,92.48,0.00,595,Immr Invest,
2026-02-20,246.90,246.90,246.90,5.97,40,BALIMA,
2026-02-20,345.00,335.00,345.00,2.51,9522,Risma,
2026-02-20,219.00,218.00,227.45,-0.05,649,STROC Indus,
2026-02-20,392.95,382.10,392.95,0.24,16667,CMGP Group,
2026-02-20,292.00,287.75,292.00,1.53,10705,Cash Plus,
2026-02-20,4300.00,4300.00,4300.00,0.00,40,Dari Couspate,
2026-02-20,1400.00,1400.00,1400.00,-0.07,30,EQDOM,
2026-02-20,4165.00,4150.00,4170.00,-0.12,18,Afriquia Gaz,
2026-02-20,1800.00,1790.00,1809.00,0.00,14573,LafargeHolcim,
2026-02-20,1245.00,1245.00,1245.00,0.00,1,AFMA,
2026-02-20,30.50,30.10,30.50,0.33,181263,Addoha,
2026-02-20,230.00,230.00,230.00,-4.17,15,Zellidja,
2026-02-20,2100.00,2100.00,2130.00,-2.28,1578,Ste Boissons,
2026-02-20,274.00,271.60,275.50,-0.58,39086,BCP,
2026-02-20,460.10,460.10,485.00,-5.13,282,SNEP,
2026-02-20,520.00,510.00,525.00,1.36,17980,Alliances,
2026-02-20,794.50,794.00,800.00,-4.05,22,Microdata,
2026-02-20,838.00,823.10,838.00,0.36,13245,SGTM,
2026-02-20,2100.00,2051.00,2120.00,0.24,2612,Sonasid,
2026-02-20,2727.00,2632.00,2727.00,0.00,702,Jet Contractors,
2026-02-20,237.00,237.00,243.50,-0.75,8411,CFG Bank,
2026-02-20,860.10,860.10,880.00,-2.26,278,DISWAY,
2026-02-20,92.50,91.00,92.50,0.54,10421,Colorado,
2026-02-20,1435.00,1435.00,1435.00,0.00,220,PROMOPHARM,
2026-02-20,219.00,213.00,219.00,0.48,124993,BOA,
2026-02-20,1784.00,1762.00,1794.00,-0.34,8385,Ciments Maroc,
2026-02-20,2200.00,2200.00,2200.00,0.69,5,Sanlam Maroc,
2026-02-20,3350.00,3250.00,3350.00,0.45,842,CMT,
2026-02-20,68.56,68.56,69.98,-1.35,2032,Delta Holding,
2026-02-20,5000.00,5000.00,5000.00,-1.28,504,Wafa Assur,
2026-02-20,622.10,622.10,622.10,-2.80,30,BMCI,
2026-02-20,4326.00,4326.00,4326.00,0.00,20,Auto Nejma,
2026-02-20,905.00,898.00,907.70,-0.26,48381,SODEP,
2026-02-20,1890.00,1890.00,1990.00,-4.55,15690,TAQA Morocco,
2026-02-20,372.00,365.20,372.00,-0.53,255,FENIE BROSSETTE,
2026-02-20,258.00,258.00,262.00,-0.77,1300,Mutandis,
2026-02-23,825.00,825.00,830.00,-1.55,19532,SGTM,
2026-02-23,851.00,851.00,851.00,0.09,200,CTM,
2026-02-23,66.00,65.00,66.00,0.76,260,IBMaroc,
2026-02-23,164.00,160.35,166.50,1.71,67823,Res.Dar Saada,
2026-02-23,68.00,68.00,70.47,-0.82,67412,Delta Holding,
2026-02-23,213.00,213.00,219.00,-2.74,460,BOA,
2026-02-23,92.48,92.03,92.50,0.00,2125,Immr Invest,
2026-02-23,219.00,219.00,224.00,0.00,342,STROC Indus,
2026-02-23,2200.00,2200.00,2200.00,0.00,5,Sanlam Maroc,
2026-02-23,475.00,475.00,484.00,3.24,139,SNEP,
2026-02-23,4300.00,4300.00,4300.00,0.00,40,Dari Couspate,
2026-02-23,4200.00,4200.00,4200.00,0.84,4,Afriquia Gaz,
2026-02-23,204.00,200.00,204.00,0.99,36300,COSUMAR,
2026-02-23,438.00,430.00,439.80,-0.45,1622,Aradei Capital,
2026-02-23,6185.00,5900.00,6200.00,6.20,2604,SMI,
2026-02-23,236.00,236.00,240.00,-0.42,30284,CFG Bank,
2026-02-23,106.00,106.00,106.00,0.00,300,Rebab Company,
2026-02-23,1435.00,1435.00,1435.00,0.00,220,PROMOPHARM,
2026-02-23,1930.00,1900.00,1948.00,2.12,3500,TAQA Morocco,
2026-02-23,170.20,170.20,179.00,0.12,555,INVOLYS,
2026-02-23,542.00,542.00,542.00,-3.28,150,SALAFIN,
2026-02-23,5000.00,5000.00,5000.00,0.00,504,Wafa Assur,
2026-02-23,246.90,246.90,246.90,0.00,40,BALIMA,
2026-02-23,1794.00,1760.00,1794.00,0.06,70,Aluminium Maroc,
2026-02-23,755.00,751.00,755.00,-0.66,7338,Attijariwafa,
2026-02-23,92.75,91.40,93.90,0.27,6956,Colorado,
2026-02-23,4326.00,4326.00,4326.00,0.00,20,Auto Nejma,
2026-02-23,548.00,548.00,549.00,0.48,1850,S2M,
2026-02-23,320.00,320.00,323.00,-0.62,325,Disty Technolog,
2026-02-23,1797.00,1763.00,1799.00,0.73,31,Ciments Maroc,
2026-02-23,142.00,142.00,145.00,-2.07,90,ATLANTASANAD,
2026-02-23,1246.00,1246.00,1246.00,0.08,1,AFMA,
2026-02-23,336.50,336.15,340.00,-2.46,8429,Risma,
2026-02-23,259.50,259.00,262.00,0.58,1835,Mutandis,
2026-02-23,405.00,396.05,406.90,0.00,290,CIH,
2026-02-23,94.70,91.60,94.70,-0.31,21,Auto Hall,
2026-02-23,292.00,286.00,292.00,0.00,2535,Cash Plus,
2026-02-23,4130.00,4010.00,4130.00,3.25,89,LABEL VIE,
2026-02-23,472.00,471.95,472.00,0.65,1000,M2M Group,
2026-02-23,371.00,365.05,372.00,-0.27,107,FENIE BROSSETTE,
2026-02-23,622.50,622.50,640.00,0.06,34,BMCI,
2026-02-23,164.00,164.00,164.00,0.00,520,Unimer,
2026-02-23,829.90,826.00,835.00,-1.08,17122,TGCC,
2026-02-23,1656.00,1654.00,1660.00,1.60,23,Total Maroc,
2026-02-23,475.00,431.15,475.00,-0.82,70,SRM,
2026-02-23,3490.00,3440.00,3550.00,4.18,1529,CMT,
2026-02-23,1143.00,1132.00,1151.00,-0.70,8908,Akdital,
2026-02-23,1410.00,1410.00,1410.00,0.71,10,EQDOM,
2026-02-23,512.40,511.00,522.00,-1.46,8304,Alliances,
2026-02-23,30.50,30.50,31.17,0.00,85501,Addoha,
2026-02-23,31.22,31.21,31.97,-0.03,3783,Cartier Saada,
2026-02-23,1792.00,1792.00,1792.00,0.00,1,SOTHEMA,
2026-02-23,1791.00,1791.00,1809.00,-0.50,1297,LafargeHolcim,
2026-02-23,883.00,860.20,883.00,2.66,19,DISWAY,
2026-02-23,50.50,50.50,51.39,-0.98,1702,Ennakl,
2026-02-23,2070.00,2070.00,2120.00,-1.43,1526,Sonasid,
2026-02-23,824.90,819.00,827.00,3.83,60,Microdata,
2026-02-23,350.00,350.00,350.00,3.86,30,Lesieur Cristal,
2026-02-23,2630.00,2605.00,2727.00,-3.56,947,Jet Contractors,
2026-02-23,347.50,347.50,347.50,-0.14,30,Afric Indus,
2026-02-23,240.00,240.00,240.00,4.35,4,Zellidja,
2026-02-23,1097.00,1090.00,1120.00,-2.05,13300,CDM,
2026-02-23,391.00,380.25,391.00,-0.50,3125,CMGP Group,
2026-02-23,900.00,900.00,907.00,-0.55,9063,SODEP,
2026-02-23,1235.00,1235.00,1235.00,0.00,20,Oulmes,
2026-02-23,6444.00,6444.00,6444.00,-6.00,1,Agma,
2026-02-23,2100.00,2100.00,2130.00,0.00,1578,Ste Boissons,
2026-02-23,276.00,271.00,277.00,0.73,36099,BCP,
2026-02-24,161.50,161.50,165.80,-1.52,20481,Res.Dar Saada,
2026-02-24,828.00,820.00,829.50,0.36,25145,SGTM,
2026-02-24,3501.00,3363.00,3501.00,0.32,739,CMT,
2026-02-24,475.00,467.00,483.90,0.00,65,SNEP,
2026-02-24,1425.00,1425.00,1425.00,1.06,957,EQDOM,
2026-02-24,385.00,380.15,389.90,-1.53,7044,CMGP Group,
2026-02-24,475.00,434.10,475.00,0.00,221,SRM,
2026-02-24,506.60,506.60,511.60,-1.13,5610,Alliances,
2026-02-24,2110.00,2110.00,2110.00,0.48,5,Ste Boissons,
2026-02-24,4300.00,4300.00,4300.00,0.00,40,Dari Couspate,
2026-02-24,218.05,214.00,218.05,2.37,4188,BOA,
2026-02-24,2200.00,2200.00,2200.00,0.00,5,Sanlam Maroc,
2026-02-24,792.00,792.00,793.50,-3.99,64,Microdata,
2026-02-24,1919.00,1901.00,1939.00,-0.57,1540,TAQA Morocco,
2026-02-24,2650.00,2631.00,2685.00,0.76,4623,Jet Contractors,
2026-02-24,883.00,860.20,883.00,0.00,19,DISWAY,
2026-02-24,271.00,271.00,275.95,-1.81,44734,BCP,
2026-02-24,251.50,251.50,260.00,-3.08,6871,Mutandis,
2026-02-24,334.00,332.00,337.50,-0.74,8156,Risma,
2026-02-24,294.95,288.00,295.00,1.01,30524,Cash Plus,
2026-02-24,235.00,233.50,237.90,-0.42,15952,CFG Bank,
2026-02-24,93.00,91.95,93.00,-1.80,6392,Auto Hall,
2026-02-24,4998.00,4998.00,4998.00,-0.04,1,Wafa Assur,
2026-02-24,1769.00,1769.00,1794.00,-1.56,5703,Ciments Maroc,
2026-02-24,365.20,365.20,370.00,-1.56,59,FENIE BROSSETTE,
